libtinysparql	3.11.1-1.fc44	i686
libtinysparql	3.11.1-1.fc44	x86_64
libtirpc	1.3.7-2.fc44	x86_64
libtommath	1.3.1~rc1-7.fc44	x86_64
libtool	2.5.4-10.fc44	x86_64
libtool-ltdl	2.5.4-10.fc44	i686
libtool-ltdl	2.5.4-10.fc44	x86_64
libtraceevent	1.8.4-5.fc44	x86_64
libtree-sitter	0.26.8-1.fc44	x86_64
libudfread	1.2.0-3.fc44	x86_64
libudisks2	2.11.1-2.fc44	x86_64
libultrahdr	1.4.0^20251202git8cbc983-1.fc44	x86_64
libunibreak	6.1-5.fc44	x86_64
libunistring	1.1-11.fc44	i686
libunistring	1.1-11.fc44	x86_64
libunity-gtk3-parser	0.0.0+17.04.20170403-24.fc44	x86_64
libunwind	1.8.3-1.fc44	i686
libunwind	1.8.3-1.fc44	x86_64
libupnp	1.14.30-1.fc44	x86_64
liburing	2.13-2.fc44	x86_64
libusb-compat-0.1	0.1.9-1.fc44	x86_64
libusb1	1.0.30-1.fc44	i686
libusb1	1.0.30-1.fc44	x86_64
libusbmuxd	2.1.1-1.fc44	x86_64
libuser	0.64-17.fc44	x86_64
libutempter	1.2.1-20.fc44	x86_64
libuuid	2.41.4-8.fc44	i686
libuuid	2.41.4-8.fc44	x86_64
libuv	1.51.0-3.fc44	x86_64
libv4l	1.32.0-3.fc44	i686
libv4l	1.32.0-3.fc44	x86_64
libva	2.23.0-3.fc44	i686
libva	2.23.0-3.fc44	x86_64
libva-intel-driver	2.4.1^20241027gitd30e013-3.fc44	x86_64
libva-intel-media-driver	26.1.5-1.fc44	x86_64
libvdpau	1.5-11.fc44	i686
libvdpau	1.5-11.fc44	x86_64
libverto	0.3.2-12.fc44	i686
libverto	0.3.2-12.fc44	x86_64
libverto-libev	0.3.2-12.fc44	x86_64
libvisual	0.4.2-4.fc44	i686
libvisual	0.4.2-4.fc44	x86_64
libvmaf	3.0.0-5.fc44	x86_64
libvncserver	0.9.15-6.fc44	x86_64
libvorbis	1.3.7-14.fc44	i686
libvorbis	1.3.7-14.fc44	x86_64
libvpl	2.16.0-2.fc44	x86_64
libvpx	1.15.0-5.fc44	x86_64
libvterm	0.3.3-7.fc44	x86_64
libwacom	2.19.0-1.fc44	x86_64
libwacom-data	2.19.0-1.fc44	noarch
libwayland-client	1.24.0-3.fc44	i686
libwayland-client	1.24.0-3.fc44	x86_64
libwayland-cursor	1.24.0-3.fc44	i686
libwayland-cursor	1.24.0-3.fc44	x86_64
libwayland-egl	1.24.0-3.fc44	i686
libwayland-egl	1.24.0-3.fc44	x86_64
libwayland-server	1.24.0-3.fc44	i686
libwayland-server	1.24.0-3.fc44	x86_64
libwbclient	4.24.3-1.fc44	x86_64
libwebp	1.6.0-3.fc44	i686
libwebp	1.6.0-3.fc44	x86_64
libwebp-tools	1.6.0-3.fc44	x86_64
libwinpr	3.26.0-4.fc44	x86_64
libwmf-lite	0.2.13-9.fc44	x86_64
libwnck3	43.3-2.fc44	x86_64
libxcb	1.17.0-7.fc44	i686
libxcb	1.17.0-7.fc44	x86_64
libxcrypt	4.5.2-3.fc44	i686
libxcrypt	4.5.2-3.fc44	x86_64
libxcrypt-devel	4.5.2-3.fc44	x86_64
libxcvt	0.1.2-11.fc44	x86_64
libxkbcommon	1.13.1-2.fc44	i686
libxkbcommon	1.13.1-2.fc44	x86_64
libxkbcommon-x11	1.13.1-2.fc44	x86_64
libxkbfile	1.1.3-5.fc44	x86_64
libxml2	2.12.10-6.fc44	i686
libxml2	2.12.10-6.fc44	x86_64
libxmlb	0.3.26-1.fc44	x86_64
libxshmfence	1.3.2-8.fc44	i686
libxshmfence	1.3.2-8.fc44	x86_64
libxslt	1.1.43-6.fc44	x86_64
libyaml	0.2.5-18.fc44	x86_64
libyuv	0-0.61.20260213git6067afd.fc44	i686
libyuv	0-0.61.20260213git6067afd.fc44	x86_64
libzip	1.11.4-3.fc44	x86_64
libzstd	1.5.7-5.fc44	i686
libzstd	1.5.7-5.fc44	x86_64
libzstd-devel	1.5.7-5.fc44	x86_64
lilv-libs	0.26.4-1.fc44	x86_64
linkdupes	0.7.3-2.fc44	x86_64
linux-atm-libs	2.5.1-46.fc44	x86_64
linux-firmware	20260519-1.fc44	noarch
linux-firmware-whence	20260519-1.fc44	noarch
lirc-libs	0.10.2-5.fc44	x86_64
live555	2026.04.01-1.fc44	x86_64
livesys-scripts	0.9.6-1.fc44	noarch
lksctp-tools	1.0.21-3.fc44	x86_64
lldb	22.1.6-1.fc44	x86_64
llvm-filesystem	22.1.6-1.fc44	i686
llvm-filesystem	22.1.6-1.fc44	x86_64
llvm-libs	22.1.6-1.fc44	i686
llvm-libs	22.1.6-1.fc44	x86_64
lm_sensors	3.6.0-24.fc44	x86_64
lm_sensors-libs	3.6.0-24.fc44	i686
lm_sensors-libs	3.6.0-24.fc44	x86_64
lmdb-libs	0.9.34-2.fc44	x86_64
localsearch	3.11.1-1.fc44	x86_64
lockdev	1.0.4-0.54.20111007git.fc44	i686
lockdev	1.0.4-0.54.20111007git.fc44	x86_64
logrotate	3.22.0-5.fc44	x86_64
low-memory-monitor	2.1-14.fc44	x86_64
lpcnetfreedv	0.5-10.fc44	x86_64
lrzsz	0.12.20-76.fc44	x86_64
lsb_release	3.3-8.fc44	noarch
lsof	4.98.0-9.fc44	x86_64
ltrace	0.8.1-2.fc44	x86_64
lttng-ust	2.14.0-5.fc44	x86_64
lua-libs	5.4.8-5.fc44	x86_64
lua-srpm-macros	1-17.fc44	noarch
lua5.1-lpeg	1.1.0-7.fc44	x86_64
luajit	2.1.1767980792-1.fc44	x86_64
luajit2.1-luv	1.51.0.2-2.fc44	x86_64
luksmeta	10-2.fc44	x86_64
lvm2	2.03.38-2.fc44	x86_64
lvm2-dbusd	2.03.38-2.fc44	noarch
lvm2-libs	2.03.38-2.fc44	x86_64
lz4-libs	1.10.0-4.fc44	x86_64
lzo	2.10-16.fc44	i686
lzo	2.10-16.fc44	x86_64
m17n-db	1.8.12-1.fc44	noarch
m17n-lib	1.8.6-3.fc44	x86_64
m4	1.4.21-1.fc44	x86_64
mactel-boot	0.9-37.fc44	x86_64
madan-fonts	2.000-43.fc44	noarch
mailcap	2.1.54-10.fc44	noarch
make	4.4.1-12.fc44	x86_64
makedumpfile	1.7.9-1.fc44	x86_64
mako	1.11.0-1.fc44	x86_64
malcontent-libs	0.14.0-1.fc44	x86_64
maliit-framework	2.3.0-11.fc44	x86_64
maliit-framework-qt5	2.3.0-11.fc44	x86_64
maliit-keyboard	2.3.1-12.fc44	x86_64
man-db	2.13.1-3.fc44	x86_64
man-pages	6.13-3.fc44	noarch
mariadb-connector-c	3.4.8-3.fc44	x86_64
mariadb-connector-c-config	3.4.8-3.fc44	noarch
markdownpart	26.04.2-1.fc44	x86_64
mathjax3	3.2.2-10.fc44	noarch
mbedtls	3.6.6-2.fc44	x86_64
mcelog	175-14.fc44	x86_64
mdadm	4.3-11.fc44	x86_64
media-player-info	23-20.fc44	noarch
mediawriter	5.3.1-1.fc44	x86_64
meld	3.23.1-2.fc44	noarch
memstrack	0.2.5-8.fc44	x86_64
mesa-demos	9.0.0-11.fc44	x86_64
mesa-dri-drivers	26.0.8-1.fc44	i686
mesa-dri-drivers	26.0.8-1.fc44	x86_64
mesa-filesystem	26.0.8-1.fc44	i686
mesa-filesystem	26.0.8-1.fc44	x86_64
mesa-libEGL	26.0.8-1.fc44	i686
mesa-libEGL	26.0.8-1.fc44	x86_64
mesa-libGL	26.0.8-1.fc44	i686
mesa-libGL	26.0.8-1.fc44	x86_64
mesa-libGLU	9.0.3-8.fc44	x86_64
mesa-libgbm	26.0.8-1.fc44	i686
mesa-libgbm	26.0.8-1.fc44	x86_64
mesa-vulkan-drivers	26.0.8-1.fc44	i686
mesa-vulkan-drivers	26.0.8-1.fc44	x86_64
microcode_ctl	2.1-74.fc44	x86_64
mingw-binutils-generic	2.46.0-1.fc44	x86_64
mingw-filesystem-base	151-1.fc44	noarch
mingw32-FAudio	25.05-4.fc44	noarch
mingw32-SDL3	3.4.10-1.fc44	noarch
mingw32-crt	13.0.0-3.fc44	noarch
mingw32-filesystem	151-1.fc44	noarch
mingw32-lcms2	2.14-9.fc44	noarch
mingw32-libgcc	16.1.1-1.fc44	x86_64
mingw32-libjpeg-turbo	3.1.2-2.fc44	noarch
mingw32-libpng	1.6.58-1.fc44	noarch
mingw32-libstdc++	16.1.1-1.fc44	x86_64
mingw32-libtiff	4.7.1-2.fc44	noarch
mingw32-libxml2	2.12.10-3.fc44	noarch
mingw32-libxslt	1.1.43-5.fc44	noarch
mingw32-vkd3d	1.17-2.fc44	noarch
mingw32-win-iconv	0.0.10-4.fc44	noarch
mingw32-winpthreads	13.0.0-3.fc44	noarch
mingw32-zlib	1.3.2-1.fc44	noarch
mingw64-FAudio	25.05-4.fc44	noarch
mingw64-SDL3	3.4.10-1.fc44	noarch
mingw64-crt	13.0.0-3.fc44	noarch
mingw64-filesystem	151-1.fc44	noarch
mingw64-lcms2	2.14-9.fc44	noarch
mingw64-libgcc	16.1.1-1.fc44	x86_64
mingw64-libjpeg-turbo	3.1.2-2.fc44	noarch
mingw64-libpng	1.6.58-1.fc44	noarch
mingw64-libstdc++	16.1.1-1.fc44	x86_64
mingw64-libtiff	4.7.1-2.fc44	noarch
mingw64-libxml2	2.12.10-3.fc44	noarch
mingw64-libxslt	1.1.43-5.fc44	noarch
mingw64-vkd3d	1.17-2.fc44	noarch
mingw64-win-iconv	0.0.10-4.fc44	noarch
mingw64-winpthreads	13.0.0-3.fc44	noarch
mingw64-zlib	1.3.2-1.fc44	noarch
minicom	2.11.1-1.fc44	x86_64
minizip-ng-compat	4.1.0-1.fc44	x86_64
mjpegtools-libs	2.2.1-12.fc44	x86_64
mkfontscale	1.2.3-4.fc44	x86_64
mkpasswd	5.6.6-1.fc44	x86_64
mobile-broadband-provider-info	20240407-5.fc44	noarch
mod_http2	2.0.39-1.fc44	x86_64
mod_lua	2.4.67-1.fc44	x86_64
mokutil	0.7.2-3.fc44	x86_64
mpage	2.5.7-24.fc44	x86_64
mpdecimal	4.0.1-3.fc44	x86_64
mpfr	4.2.2-3.fc44	x86_64
mpg123-libs	1.32.10-3.fc44	i686
mpg123-libs	1.32.10-3.fc44	x86_64
mt7xxx-firmware	20260519-1.fc44	noarch
mtdev	1.1.6-12.fc44	x86_64
mtools	4.0.49-3.fc44	x86_64
mtr	0.95-14.fc44	x86_64
muParser	2.3.5-5.fc44	x86_64
nano	8.7.1-2.fc44	x86_64
nano-default-editor	8.7.1-2.fc44	noarch
ncurses	6.6-1.fc44	x86_64
ncurses-base	6.6-1.fc44	noarch
ncurses-libs	6.6-1.fc44	i686
ncurses-libs	6.6-1.fc44	x86_64
ndctl	84-1.fc44	x86_64
ndctl-libs	84-1.fc44	x86_64
neon	0.37.1-1.fc44	x86_64
neovim	0.12.2-2.fc44	x86_64
net-snmp-libs	5.9.5.2-4.fc44	x86_64
net-tools	2.0-0.77.20160912git.fc44	x86_64
netavark	1.17.2-1.fc44	x86_64
netcdf	4.9.3-2.fc44	x86_64
netpbm	11.13.00-2.fc44	x86_64
nettle	3.10.1-3.fc44	i686
nettle	3.10.1-3.fc44	x86_64
network-manager-applet	1.36.0-7.fc44	x86_64
nextdns	1.47.3-1	x86_64
nfs-client-utils	2.8.7-4.fc44	x86_64
nfs-common-utils	2.8.7-4.fc44	x86_64
nfs-utils	2.8.7-4.fc44	x86_64
nfsv3-client-utils	2.8.7-4.fc44	x86_64
nfsv4-client-utils	2.8.7-4.fc44	x86_64
nftables	1.1.6-2.fc44	x86_64
nftables-services	1.1.6-2.fc44	noarch
ngtcp2	1.22.1-1.fc44	i686
ngtcp2	1.22.1-1.fc44	x86_64
ngtcp2-crypto-gnutls	1.22.1-1.fc44	x86_64
ngtcp2-crypto-ossl	1.22.1-1.fc44	i686
ngtcp2-crypto-ossl	1.22.1-1.fc44	x86_64
nilfs-utils	2.2.11-8.fc44	x86_64
ninja-build	1.13.2-2.fc44	x86_64
nm-connection-editor	1.36.0-7.fc44	x86_64
nmap-ncat	7.92-8.fc44	x86_64
nodejs	22.22.2-2.fc43	x86_64
nodejs-docs	22.22.2-2.fc43	noarch
nodejs-full-i18n	22.22.2-2.fc43	x86_64
nodejs-libs	22.22.2-2.fc43	x86_64
nodejs-npm	10.9.7-1.22.22.2.2.fc43	x86_64
npth	1.8-4.fc44	x86_64
nspr	4.38.2-11.fc44	x86_64
nss	3.123.1-1.fc44	x86_64
nss-mdns	0.15.1-28.fc44	i686
nss-mdns	0.15.1-28.fc44	x86_64
nss-softokn	3.123.1-1.fc44	x86_64
nss-softokn-freebl	3.123.1-1.fc44	x86_64
nss-sysinit	3.123.1-1.fc44	x86_64
nss-tools	3.123.1-1.fc44	x86_64
nss-util	3.123.1-1.fc44	x86_64
ntfs-3g	2026.2.25-1.fc44	x86_64
ntfs-3g-libs	2026.2.25-1.fc44	x86_64
ntfs-3g-system-compression	1.1-2.fc44	x86_64
ntfsprogs	2026.2.25-1.fc44	x86_64
numactl-libs	2.0.19-4.fc44	x86_64
nvidia-gpu-firmware	20260519-1.fc44	noarch
nvidia-modprobe	595.71.05-1.fc44	x86_64
nvidia-persistenced	595.71.05-1.fc44	x86_64
nvidia-settings	595.71.05-1.fc44	x86_64
nvme-cli	2.16-2.fc44	x86_64
nvtop	3.3.2-1.fc44	x86_64
nxpwireless-firmware	20260519-1.fc44	noarch
ocaml-srpm-macros	11-3.fc44	noarch
ocean-sound-theme	6.6.5-1.fc44	noarch
ocfs2-tools	1.8.9-2.fc44	x86_64
okular	26.04.2-1.fc44	x86_64
okular-libs	26.04.2-1.fc44	x86_64
okular-part	26.04.2-1.fc44	x86_64
oniguruma	6.9.10-4.fc44	x86_64
onnx-libs	1.17.0-12.fc44	x86_64
onnxruntime	1.22.2-2.fc44	x86_64
open-sans-fonts	1.10-25.fc44	noarch
open-vm-tools	13.1.0-2.fc44	x86_64
open-vm-tools-desktop	13.1.0-2.fc44	x86_64
openal-soft	1.24.2-6.fc44	x86_64
openapv-libs	0.2.1.2-1.fc44	x86_64
openblas	0.3.29-2.fc43	x86_64
openblas-openmp	0.3.29-2.fc43	x86_64
openblas-openmp64	0.3.29-2.fc43	x86_64
openblas-serial	0.3.29-2.fc43	x86_64
openblas-srpm-macros	2-21.fc44	noarch
opencl-filesystem	1.0-24.fc44	noarch
openconnect	9.12-11.fc44	x86_64
opencore-amr	0.1.6-10.fc44	x86_64
opencv-bgsegm	4.13.0-1.fc44	x86_64
opencv-calib3d	4.13.0-1.fc44	x86_64
opencv-core	4.13.0-1.fc44	x86_64
opencv-data	4.13.0-1.fc44	noarch
opencv-dnn	4.13.0-1.fc44	x86_64
opencv-features2d	4.13.0-1.fc44	x86_64
opencv-flann	4.13.0-1.fc44	x86_64
opencv-imgcodecs	4.13.0-1.fc44	x86_64
opencv-imgproc	4.13.0-1.fc44	x86_64
opencv-objdetect	4.13.0-1.fc44	x86_64
opencv-tracking	4.13.0-1.fc44	x86_64
opencv-video	4.13.0-1.fc44	x86_64
openexr-libs	3.2.4-7.fc44	x86_64
openh264	2.6.0-3.fc44	x86_64
openjpeg	2.5.4-3.fc44	i686
openjpeg	2.5.4-3.fc44	x86_64
openldap	2.6.13-1.fc44	i686
openldap	2.6.13-1.fc44	x86_64
openpace	1.1.3-5.fc44	x86_64
openpgm	5.3.128-6.fc44	x86_64
opensc	0.27.1-2.fc44	x86_64
opensc-libs	0.27.1-2.fc44	x86_64
openssh	10.2p1-10.fc44	x86_64
openssh-askpass	10.2p1-10.fc44	x86_64
openssh-clients	10.2p1-10.fc44	x86_64
openssh-server	10.2p1-10.fc44	x86_64
openssl	3.5.5-2.fc44	x86_64
openssl-devel	3.5.5-2.fc44	x86_64
openssl-libs	3.5.5-2.fc44	i686
openssl-libs	3.5.5-2.fc44	x86_64
openvpn	2.7.3-1.fc44	x86_64
openxr-libs	1.1.60-1.fc44	x86_64
optipng	7.9.1-3.fc44	x86_64
opus	1.6-2.fc44	i686
opus	1.6-2.fc44	x86_64
opus-tools	0.2-20.fc44	x86_64
opusfile	0.12-18.fc44	x86_64
orc	0.4.41-3.fc44	i686
orc	0.4.41-3.fc44	x86_64
orca	50.2-1.fc44	noarch
os-prober	1.81-11.fc44	x86_64
osinfo-db	20251212-1.fc44	noarch
osinfo-db-tools	1.12.0-5.fc44	x86_64
ostree-libs	2026.1-1.fc44	x86_64
p11-kit	0.26.2-1.fc44	i686
p11-kit	0.26.2-1.fc44	x86_64
p11-kit-server	0.26.2-1.fc44	x86_64
p11-kit-trust	0.26.2-1.fc44	x86_64
package-notes-srpm-macros	0.18-1.fc44	noarch
paktype-naskh-basic-fonts	7.0-4.20231228.fc44	noarch
pam	1.7.2-1.fc44	x86_64
pam-kwallet	6.6.5-1.fc44	x86_64
pam-libs	1.7.2-1.fc44	i686
pam-libs	1.7.2-1.fc44	x86_64
pam_passwdqc	2.0.3-9.fc44	x86_64
pamixer	1.6-7.fc44	x86_64
pandoc-cli	3.7.0.2-40.fc44	x86_64
pandoc-common	3.7.0.2-39.fc44	noarch
pango	1.57.1-1.fc44	i686
pango	1.57.1-1.fc44	x86_64
pangomm	2.46.4-5.fc44	x86_64
pangomm2.48	2.56.1-3.fc44	x86_64
paps	0.8.0-15.fc44	x86_64
parallel	20260522-1.fc44	noarch
parquet-libs	23.0.1-1.fc44	x86_64
parted	3.6-14.fc44	x86_64
passim	0.1.11-1.fc44	x86_64
passim-libs	0.1.11-1.fc44	x86_64
passt	0^20260526.g038c51e-1.fc44	x86_64
passt-selinux	0^20260526.g038c51e-1.fc44	noarch
passwdqc	2.0.3-9.fc44	x86_64
passwdqc-utils	2.0.3-9.fc44	x86_64
patch	2.8-4.fc44	x86_64
patchutils	0.4.4-3.fc44	x86_64
pavucontrol	6.1-5.fc44	x86_64
pcaudiolib	1.1-19.fc44	x86_64
pciutils	3.14.0-3.fc44	x86_64
pciutils-libs	3.14.0-3.fc44	x86_64
pcre2	10.47-1.fc44.1	i686
pcre2	10.47-1.fc44.1	x86_64
pcre2-syntax	10.47-1.fc44.1	noarch
pcre2-utf16	10.47-1.fc44.1	x86_64
pcre2-utf32	10.47-1.fc44.1	x86_64
pcsc-lite	2.4.1-2.fc44	x86_64
pcsc-lite-ccid	1.7.1-2.fc44	x86_64
pcsc-lite-libs	2.4.1-2.fc44	x86_64
perf	7.0.11-200.fc44	x86_64
perl-Authen-SASL	2.2000-1.fc44	noarch
perl-AutoLoader	5.74-524.fc44	noarch
perl-B	1.89-524.fc44	x86_64
perl-B-Hooks-EndOfScope	0.28-5.fc44	noarch
perl-Business-ISBN	3.014-1.fc44	noarch
perl-Business-ISBN-Data	20260317.001-1.fc44	noarch
perl-Business-ISMN	1.205-3.fc44	noarch
perl-Business-ISSN	1.008-3.fc44	noarch
perl-Carp	1.54-521.fc44	noarch
perl-Class-Accessor	0.51-24.fc44	noarch
perl-Class-Data-Inheritable	0.10-4.fc44	noarch
perl-Class-Inspector	1.36-20.fc44	noarch
perl-Class-Method-Modifiers	2.15-8.fc44	noarch
perl-Class-Singleton	1.6-15.fc44	noarch
perl-Class-Struct	0.68-524.fc44	noarch
perl-Class-XSAccessor	1.19-40.fc44	x86_64
perl-Clone	0.48-1.fc44	x86_64
perl-Clone-PP	1.08-15.fc44	noarch
perl-Compress-Raw-Bzip2	2.217-1.fc44	x86_64
perl-Compress-Raw-Zlib	2.222-1.fc44	x86_64
perl-Convert-ASN1	0.34-7.fc44	noarch
perl-Cpanel-JSON-XS	4.41-1.fc44	x86_64
perl-Crypt-URandom	0.55-1.fc44	x86_64
perl-Data-Compare	1.29-8.fc44	noarch
perl-Data-Dump	1.25-14.fc44	noarch
perl-Data-Dumper	2.191-522.fc44	x86_64
perl-Data-OptList	0.114-8.fc44	noarch
perl-Data-Uniqid	0.12-38.fc44	noarch
perl-Date-ISO8601	0.005-24.fc44	noarch
perl-Date-Manip	6.99-1.fc44	noarch
perl-DateTime	1.66-5.fc44	x86_64
perl-DateTime-Calendar-Julian	0.107-12.fc44	noarch
perl-DateTime-Format-Builder	0.8300-17.fc44	noarch
perl-DateTime-Format-Strptime	1.80-2.fc44	noarch
perl-DateTime-Locale	1.45-3.fc44	noarch
perl-DateTime-TimeZone	2.68-1.fc44	noarch
perl-DateTime-TimeZone-SystemV	0.010-25.fc44	noarch
perl-DateTime-TimeZone-Tzfile	0.011-25.fc44	noarch
perl-Devel-CallChecker	0.009-11.fc44	x86_64
perl-Devel-Caller	2.07-11.fc44	x86_64
perl-Devel-GlobalDestruction	0.14-28.fc44	noarch
perl-Devel-LexAlias	0.05-42.fc44	x86_64
perl-Devel-StackTrace	2.05-7.fc44	noarch
perl-Digest	1.20-521.fc44	noarch
perl-Digest-HMAC	1.05-4.fc44	noarch
perl-Digest-MD5	2.59-521.fc44	x86_64
perl-Digest-SHA	6.04-522.fc44	x86_64
perl-Dist-CheckConflicts	0.11-34.fc44	noarch
perl-DynaLoader	1.57-524.fc44	x86_64
perl-DynaLoader-Functions	0.004-8.fc44	noarch
perl-Email-Date-Format	1.008-8.fc44	noarch
perl-Encode	3.21-521.fc44	x86_64
perl-Encode-Locale	1.05-33.fc44	noarch
perl-English	1.11-524.fc44	noarch
perl-Errno	1.38-524.fc44	x86_64
perl-Error	0.17030-3.fc44	noarch
perl-Eval-Closure	0.14-27.fc44	noarch
perl-Exception-Class	1.45-14.fc44	noarch
perl-Exporter	5.79-521.fc44	noarch
perl-Exporter-Tiny	1.006003-2.fc44	noarch
perl-ExtUtils-MM-Utils	7.76-522.fc44	noarch
perl-Fcntl	1.20-524.fc44	x86_64
perl-File-Basename	2.86-524.fc44	noarch
perl-File-Compare	1.100.800-524.fc44	noarch
perl-File-Copy	2.41-524.fc44	noarch
perl-File-Find	1.44-524.fc44	noarch
perl-File-Find-Rule	0.35-3.fc44	noarch
perl-File-Listing	6.16-7.fc44	noarch
perl-File-Path	2.18-522.fc44	noarch
perl-File-ShareDir	1.118-15.fc44	noarch
perl-File-Slurper	0.014-9.fc44	noarch
perl-File-Temp	0.231.200-2.fc44	noarch
perl-File-stat	1.14-524.fc44	noarch
perl-FileHandle	2.05-524.fc44	noarch
perl-Filter	1.65-2.fc44	x86_64
perl-FindBin	1.54-524.fc44	noarch
perl-GD	2.84-2.fc44	x86_64
perl-GD-Barcode	2.02-2.fc44	noarch
perl-GSSAPI	0.28-51.fc44	x86_64
perl-Getopt-Long	2.58-521.fc44	noarch
perl-Getopt-Std	1.14-524.fc44	noarch
perl-Git	2.54.0-1.fc44	noarch
perl-HTML-Parser	3.85-1.fc44	x86_64
perl-HTML-Tagset	3.24-5.fc44	noarch
perl-HTTP-Cookies	6.11-7.fc44	noarch
perl-HTTP-Date	6.06-8.fc44	noarch
perl-HTTP-Message	7.01-2.fc44	noarch
perl-HTTP-Negotiate	6.01-42.fc44	noarch
perl-HTTP-Tiny	0.094-1.fc44	noarch
perl-Hash-Util-FieldHash	1.27-524.fc44	x86_64
perl-I18N-LangTags	0.45-524.fc44	noarch
perl-I18N-Langinfo	0.24-524.fc44	x86_64
perl-IO	1.55-524.fc44	x86_64
perl-IO-Compress	2.217-1.fc44	noarch
perl-IO-Compress-Brotli	0.019000-5.fc44	x86_64
perl-IO-HTML	1.004-16.fc44	noarch
perl-IO-Socket-IP	0.43-522.fc44	noarch
perl-IO-Socket-SSL	2.098-2.fc44	noarch
perl-IO-String	1.08-54.fc44	noarch
perl-IPC-Cmd	1.04-522.fc44	noarch
perl-IPC-Open3	1.24-524.fc44	noarch
perl-IPC-Run3	0.049-5.fc44	noarch
perl-IPC-SysV	2.09-522.fc44	x86_64
perl-IPC-System-Simple	1.30-17.fc44	noarch
perl-JSON	4.10-9.fc44	noarch
perl-JSON-PP	4.16-523.fc44	noarch
perl-LDAP	0.68-17.fc44	noarch
perl-LWP-MediaTypes	6.04-22.fc44	noarch
perl-LWP-Protocol-https	6.14-5.fc44	noarch
perl-Lingua-Translit	0.29-11.fc44	noarch
perl-List-AllUtils	0.19-16.fc44	noarch
perl-List-MoreUtils	0.430-15.fc44	noarch
perl-List-MoreUtils-XS	0.430-19.fc44	x86_64
perl-List-SomeUtils	0.59-9.fc44	noarch
perl-List-UtilsBy	0.12-13.fc44	noarch
perl-Locale-Maketext	1.33-522.fc44	noarch
perl-Locale-Maketext-Simple	0.21-524.fc44	noarch
perl-Log-Dispatch	2.71-8.fc44	noarch
perl-Log-Dispatch-FileRotate	1.38-13.fc44	noarch
perl-Log-Log4perl	1.57-9.fc44	noarch
perl-MIME-Base32	1.303-25.fc44	noarch
perl-MIME-Base64	3.16-521.fc44	x86_64
perl-MIME-Charset	1.013.1-10.fc44	noarch
perl-MIME-Lite	3.035-4.fc44	noarch
perl-MIME-Types	2.30-2.fc44	noarch
perl-MRO-Compat	0.15-13.fc44	noarch
perl-Mail-Sender	0.903-28.fc44	noarch
perl-Mail-Sendmail	0.82-3.fc44	noarch
perl-MailTools	2.22-4.fc44	noarch
perl-Math-BigInt	2.0050.03-4.fc44	noarch
perl-Math-Complex	1.63-524.fc44	noarch
perl-Module-CoreList	5.20260420-1.fc44	noarch
perl-Module-Implementation	0.09-43.fc44	noarch
perl-Module-Load	0.36-521.fc44	noarch
perl-Module-Load-Conditional	0.74-521.fc44	noarch
perl-Module-Metadata	1.000038-521.fc44	noarch
perl-Module-Runtime	0.018-3.fc44	noarch
perl-Mozilla-CA	20250602-3.fc44	noarch
perl-NDBM_File	1.18-524.fc44	x86_64
perl-NTLM	1.09-42.fc44	noarch
perl-Net-HTTP	6.24-2.fc44	noarch
perl-Net-SMTP-SSL	1.04-28.fc44	noarch
perl-Net-SSLeay	1.94-12.fc44	x86_64
perl-Number-Compare	0.03-42.fc44	noarch
perl-Opcode	1.69-524.fc44	x86_64
perl-POSIX	2.23-524.fc44	x86_64
perl-Package-Generator	1.106-35.fc44	noarch
perl-Package-Stash	0.40-11.fc44	noarch
perl-Package-Stash-XS	0.30-13.fc44	x86_64
perl-PadWalker	2.5-19.fc44	x86_64
perl-Params-Check	0.38-521.fc44	noarch
perl-Params-Classify	0.015-28.fc44	x86_64
perl-Params-Util	1.102-20.fc44	x86_64
perl-Params-Validate	1.31-13.fc44	x86_64
perl-Params-ValidationCompiler	0.31-9.fc44	noarch
perl-Parse-RecDescent	1.967015-26.fc44	noarch
perl-PathTools	3.94-521.fc44	x86_64
perl-PerlIO-utf8_strict	0.010-12.fc44	x86_64
perl-Pod-Escapes	1.07-521.fc44	noarch
perl-Pod-Html	1.35-524.fc44	noarch
perl-Pod-Perldoc	3.28.01-522.fc44	noarch
perl-Pod-Simple	3.47-4.fc44	noarch
perl-Pod-Usage	2.05-521.fc44	noarch
perl-Ref-Util	0.204-24.fc44	noarch
perl-Ref-Util-XS	0.117-28.fc44	x86_64
perl-Regexp-Common	2024080801-4.fc44	noarch
perl-Role-Tiny	2.002004-15.fc44	noarch
perl-Safe	2.47-524.fc44	noarch
perl-Scalar-List-Utils	1.70-2.fc44	x86_64
perl-SelectSaver	1.02-524.fc44	noarch
perl-Socket	2.040-3.fc44	x86_64
perl-Sort-Key	1.33-36.fc44	x86_64
perl-Specio	0.53-2.fc44	noarch
perl-Storable	3.37-522.fc44	x86_64
perl-Sub-Exporter	0.991-7.fc44	noarch
perl-Sub-Exporter-Progressive	0.001013-28.fc44	noarch
perl-Sub-Install	0.929-9.fc44	noarch
perl-Symbol	1.09-524.fc44	noarch
perl-Sys-Hostname	1.25-524.fc44	x86_64
perl-Sys-Hostname-Long	1.5-33.fc44	noarch
perl-Sys-Syslog	0.36-522.fc44	x86_64
perl-Term-ANSIColor	5.01-522.fc44	noarch
perl-Term-Cap	1.18-521.fc44	noarch
